,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
5159,10984,NCT04787614,0,No Intervention,Comparator,intervention_10985,standard_inter_214
5160,10985,NCT04787614,0,No Intervention,Comparator,intervention_10986,standard_inter_214
5161,10986,NCT04788355,C2936643,Standard of Care,Comparator,intervention_10987,standard_inter_43
5162,10994,NCT04788407,C0032042,Placebo,Comparator,intervention_10995,standard_inter_4
5163,10995,NCT04788433,0,glycomic analysis,Comparator,intervention_10996,standard_inter_3620
5164,10996,NCT04788433,0,Phone interview,Comparator,intervention_10997,standard_inter_3621
5165,10997,NCT04788433,0,glycomic analysis,Comparator,intervention_10998,standard_inter_3620
5166,10998,NCT04788433,0,Phone interview,Comparator,intervention_10999,standard_inter_3621
5167,10999,NCT04788433,0,glycomic analysis,Comparator,intervention_11000,standard_inter_3620
5168,11000,NCT04788433,0,Phone interview,Comparator,intervention_11001,standard_inter_3621
5169,11001,NCT04788433,0,glycomic analysis,Comparator,intervention_11002,standard_inter_3620
5170,11002,NCT04788433,0,Phone interview,Comparator,intervention_11003,standard_inter_3621
5171,11003,NCT04788433,0,glycomic analysis,Comparator,intervention_11004,standard_inter_3620
5172,11004,NCT04788433,0,Phone interview,Comparator,intervention_11005,standard_inter_3621
5173,11013,NCT04789356,0,Adsorbed SARS-CoV-2 (inactivated) vaccine,Comparator,intervention_11014,standard_inter_3624
5174,11018,NCT04789499,C0039771,theophylline,Comparator,intervention_11019,standard_inter_3625
5175,11019,NCT04789512,0,Respiratory functions,Comparator,intervention_11020,standard_inter_3626
5176,11020,NCT04789512,0,Respiratory functions,Comparator,intervention_11021,standard_inter_3626
5177,11023,NCT04789603,0,6-min-walk without mask,Comparator,intervention_11024,standard_inter_3628
5178,11024,NCT04789603,0,6-min-walk surgical mask,Comparator,intervention_11025,standard_inter_3629
5179,11026,NCT04790240,C0021368,Inflammation,Comparator,intervention_11027,standard_inter_3631
5180,11027,NCT04790240,C2936643,Standard of Care,Comparator,intervention_11028,standard_inter_43
5181,11028,NCT04790240,C0021368,Inflammation,Comparator,intervention_11029,standard_inter_3631
5182,11029,NCT04790240,C2936643,Standard of Care,Comparator,intervention_11030,standard_inter_43
5183,11030,NCT04790240,C0021368,Inflammation,Comparator,intervention_11031,standard_inter_3631
5184,11031,NCT04790240,C2936643,Standard of Care,Comparator,intervention_11032,standard_inter_43
5185,11037,NCT04790851,0,COVIV only (1st and 2nd dose),Comparator,intervention_11038,standard_inter_3637
5186,11038,NCT04790851,0,IIV4 for the 1st dose and PPV23 for the 2nd dose,Comparator,intervention_11039,standard_inter_3638
5187,11040,NCT04791072,0,Exercise,Comparator,intervention_11041,standard_inter_1539
5188,11045,NCT04791423,C0032042,Placebo,Comparator,intervention_11046,standard_inter_4
5189,11046,NCT04791436,0,Gustatory and olfactory function test,Comparator,intervention_11047,standard_inter_3640
5190,11047,NCT04791436,0,Molecular assessment of saliva,Comparator,intervention_11048,standard_inter_3641
5191,11048,NCT04791436,0,Gustatory and olfactory function test,Comparator,intervention_11049,standard_inter_3640
5192,11049,NCT04791436,0,Molecular assessment of saliva,Comparator,intervention_11050,standard_inter_3641
5193,11050,NCT04791436,0,Gustatory and olfactory function test,Comparator,intervention_11051,standard_inter_3640
5194,11051,NCT04791436,0,Molecular assessment of saliva,Comparator,intervention_11052,standard_inter_3641
5195,11052,NCT04792021,C0001047,acetylcysteine,Comparator,intervention_11053,standard_inter_892
5196,11058,NCT04792567,C0012634,Disease,Comparator,intervention_11059,standard_inter_3643
5197,11061,NCT04793269,0,No Intervention,Comparator,intervention_11062,standard_inter_214
5198,11063,NCT04793464,0,Services as usual,Comparator,intervention_11064,standard_inter_3645
5199,11065,NCT04793984,0,NaCl,Comparator,intervention_11066,standard_inter_2370
5200,11066,NCT04793997,0,Microbiome spray,Comparator,intervention_11067,standard_inter_3647
5201,11067,NCT04793997,C0032042,Placebo,Comparator,intervention_11068,standard_inter_4
5202,11070,NCT04794036,0,Rehabilitation programme,Comparator,intervention_11071,standard_inter_3649
5203,11071,NCT04794088,C0991514,Intravenous Solution,Comparator,intervention_11072,standard_inter_3650
5204,11072,NCT04794088,C0032042,Placebo,Comparator,intervention_11073,standard_inter_4
5205,11076,NCT04794803,C2936643,Standard of Care,Comparator,intervention_11077,standard_inter_43
5206,11079,NCT04794946,0,Covishield,Comparator,intervention_11080,standard_inter_3653
5207,11080,NCT04794998,0,Recommended treatment schedule,Comparator,intervention_11081,standard_inter_3654
5208,11081,NCT04794998,0,Control treatment schedule,Comparator,intervention_11082,standard_inter_3655
5209,11082,NCT04795414,0,"SARS-CoV-2 Vaccine(Vero Cell), Inactivated",Comparator,intervention_11083,standard_inter_3656
5210,11084,NCT04795557,C0032042,Placebo,Comparator,intervention_11085,standard_inter_4
5211,11087,NCT04795583,C0006560,C-reactive protein,Comparator,intervention_11088,standard_inter_3658
5212,11090,NCT04796402,C2936643,Standard of Care,Comparator,intervention_11091,standard_inter_43
5213,11092,NCT04796584,0,Analysis of cell-mediated and antibody-mediated immunity to SARS-CoV-2 virus,Comparator,intervention_11093,standard_inter_3660
5214,11093,NCT04796584,0,Analysis of cell-mediated and antibody-mediated immunity to SARS-CoV-2 virus,Comparator,intervention_11094,standard_inter_3660
5215,11094,NCT04796584,0,Analysis of cell-mediated and antibody-mediated immunity to SARS-CoV-2 virus,Comparator,intervention_11095,standard_inter_3660
5216,11095,NCT04796584,0,Analysis of cell-mediated and antibody-mediated immunity to SARS-CoV-2 virus,Comparator,intervention_11096,standard_inter_3660
5217,11097,NCT04796896,C0032042,Placebo,Comparator,intervention_11098,standard_inter_4
5218,11098,NCT04797091,0,Retrospective data collection,Comparator,intervention_11099,standard_inter_543
5219,11099,NCT04797091,0,Retrospective data collection,Comparator,intervention_11100,standard_inter_543
5220,11101,NCT04797208,0,Capillary blood glucose testing with masked CGM,Comparator,intervention_11102,standard_inter_3662
5221,11102,NCT04797624,0,Gastric cancer surgery,Comparator,intervention_11103,standard_inter_3663
5222,11103,NCT04797624,0,Gastric cancer surgery,Comparator,intervention_11104,standard_inter_3663
5223,11105,NCT04797858,0,COVID-19 test referral,Comparator,intervention_11106,standard_inter_3665
5224,11107,NCT04797871,C2936643,Standard of Care,Comparator,intervention_11108,standard_inter_43
5225,11108,NCT04797936,0,BNO 1030,Comparator,intervention_11109,standard_inter_3667
5226,11109,NCT04797936,C2936643,Standard of Care,Comparator,intervention_11110,standard_inter_43
5227,11111,NCT04797975,C0032042,Placebo,Comparator,intervention_11112,standard_inter_4
5228,11123,NCT04798027,C0032042,Placebo,Comparator,intervention_11124,standard_inter_4
5229,11127,NCT04798027,C0032042,Placebo,Comparator,intervention_11128,standard_inter_4
5230,11130,NCT04798053,0,Questionnaire,Comparator,intervention_11131,standard_inter_497
5231,11132,NCT04798599,0,Control Group - Waiting list,Comparator,intervention_11133,standard_inter_3679
5232,11141,NCT04798677,C0032042,Placebo,Comparator,intervention_11142,standard_inter_4
5233,11143,NCT04798677,C0032042,Placebo,Comparator,intervention_11144,standard_inter_4
5234,11147,NCT04798716,C2350332,Exosomes,Comparator,intervention_11148,standard_inter_3681
5235,11153,NCT04799600,0,BRESCİA-COVİD Respiratory Severity Scale,Comparator,intervention_11154,standard_inter_3683
5236,11154,NCT04799652,0,Survey,Comparator,intervention_11155,standard_inter_554
5237,11155,NCT04799691,0,Invasive ventilation strategy,Comparator,intervention_11156,standard_inter_3684
5238,11156,NCT04799691,0,Non-invasive ventilation strategies,Comparator,intervention_11157,standard_inter_3685
5239,11157,NCT04799704,0,swabbing of conjunctiva,Comparator,intervention_11158,standard_inter_3686
5240,11159,NCT04799743,C0032042,Placebo,Comparator,intervention_11160,standard_inter_4
5241,11162,NCT04799834,0,"Questionnaire administration,blood sampling and genetic analyses.",Comparator,intervention_11163,standard_inter_3687
5242,11163,NCT04799834,0,"Questionnaire administration,blood sampling and genetic analyses.",Comparator,intervention_11164,standard_inter_3687
5243,11164,NCT04799834,0,"Questionnaire administration,blood sampling and genetic analyses.",Comparator,intervention_11165,standard_inter_3687
5244,11167,NCT04800120,0,Hyperbaric Oxygen Therapy,Comparator,intervention_11168,standard_inter_388
5245,11171,NCT04800146,0,Blood sample,Comparator,intervention_11172,standard_inter_141
5246,11172,NCT04800146,0,Blood sample,Comparator,intervention_11173,standard_inter_141
5247,11173,NCT04800146,0,Blood sample,Comparator,intervention_11174,standard_inter_141
5248,11174,NCT04800146,0,Blood sample,Comparator,intervention_11175,standard_inter_141
5249,11175,NCT04800146,0,Blood sample,Comparator,intervention_11176,standard_inter_141
5250,11176,NCT04800146,0,Blood sample,Comparator,intervention_11177,standard_inter_141
5251,11177,NCT04800146,0,Blood sample,Comparator,intervention_11178,standard_inter_141
5252,11178,NCT04800146,0,Blood sample,Comparator,intervention_11179,standard_inter_141
5253,11179,NCT04800224,C0032042,Placebo,Comparator,intervention_11180,standard_inter_4
5254,11180,NCT04800224,C2936643,Standard of Care,Comparator,intervention_11181,standard_inter_43
5255,11181,NCT04800731,0,No Intervention,Comparator,intervention_11182,standard_inter_214
5256,11182,NCT04800731,0,No Intervention,Comparator,intervention_11183,standard_inter_214
5257,11183,NCT04800731,0,No Intervention,Comparator,intervention_11184,standard_inter_214
5258,11185,NCT04800939,0,Plasebo acupressure,Comparator,intervention_11186,standard_inter_3690
5259,11197,NCT04801017,0,Artemisinin,Comparator,intervention_11198,standard_inter_3695
5260,11198,NCT04801017,C0032042,Placebo,Comparator,intervention_11199,standard_inter_4
5261,11203,NCT04801056,C0032042,Placebo,Comparator,intervention_11204,standard_inter_4
5262,11204,NCT04801134,0,Education,Comparator,intervention_11205,standard_inter_2664
5263,11217,NCT04801836,C0032042,Placebo,Comparator,intervention_11218,standard_inter_4
5264,11221,NCT04801940,C1831808,Apixaban,Comparator,intervention_11222,standard_inter_2075
5265,11222,NCT04801940,C0286651,Atorvastatin,Comparator,intervention_11223,standard_inter_280
5266,11225,NCT04802187,0,RADx CHCs testing intervention strategy,Comparator,intervention_11226,standard_inter_3706
5267,11226,NCT04802187,0,Usual care control,Comparator,intervention_11227,standard_inter_3707
5268,11229,NCT04802278,0,COVID-19 vaccine,Comparator,intervention_11230,standard_inter_2975
5269,11258,NCT04802382,C0032042,Placebo,Comparator,intervention_11259,standard_inter_4
5270,11259,NCT04802382,0,Confirm SARS-CoV-2 infection,Comparator,intervention_11260,standard_inter_3708
5271,11260,NCT04802382,C0031809,Physical Examination,Comparator,intervention_11261,standard_inter_3709
5272,11261,NCT04802382,C0518766,Vital Signs,Comparator,intervention_11262,standard_inter_3710
5273,11262,NCT04802382,C0005767,Blood,Comparator,intervention_11263,standard_inter_434
5274,11263,NCT04802382,C0005477,Biochemistry,Comparator,intervention_11264,standard_inter_3711
5275,11264,NCT04802382,0,NEWS score,Comparator,intervention_11265,standard_inter_3712
5276,11265,NCT04802382,0,PK test,Comparator,intervention_11266,standard_inter_3713
5277,11266,NCT04802382,0,blood test for inflammatory markers,Comparator,intervention_11267,standard_inter_3714
5278,11267,NCT04802382,C0596448,dimer,Comparator,intervention_11268,standard_inter_3715
5279,11268,NCT04802382,0,VAS scale,Comparator,intervention_11269,standard_inter_3716
5280,11269,NCT04802382,C0430056,Urine pregnancy test,Comparator,intervention_11270,standard_inter_3717
5281,11270,NCT04802382,0,ECG,Comparator,intervention_11271,standard_inter_1372
5282,11271,NCT04802382,0,COVID-19-Impact on Quality of Life Questionnaire,Comparator,intervention_11272,standard_inter_3718
5283,11272,NCT04802408,0,Shampoo and saline,Comparator,intervention_11273,standard_inter_3721
5284,11273,NCT04802408,0,Saline and Listerine,Comparator,intervention_11274,standard_inter_3722
5285,11275,NCT04802408,0,Saline and Saline,Comparator,intervention_11276,standard_inter_3724
5286,11276,NCT04803227,C2699871,Emricasan,Comparator,intervention_11277,standard_inter_3725
5287,11277,NCT04803227,C0032042,Placebo,Comparator,intervention_11278,standard_inter_4
5288,11278,NCT04803370,C2936643,Standard of Care,Comparator,intervention_11279,standard_inter_43
5289,11289,NCT04805125,0,"Moderna COVID-19 Vaccine, mRNA-1273 (100 μg)",Comparator,intervention_11290,standard_inter_3730
5290,11290,NCT04805125,0,Pfizer-BioNTech COVID-19 Vaccine BNT162b2 (30 µg)( Comirnaty®),Comparator,intervention_11291,standard_inter_3731
5291,11291,NCT04805203,0,blood sample analyses,Comparator,intervention_11292,standard_inter_3732
5292,11292,NCT04805216,0,Blood test,Comparator,intervention_11293,standard_inter_731
5293,11293,NCT04805216,0,Blood test,Comparator,intervention_11294,standard_inter_731
5294,11296,NCT04805645,0,No Intervention,Comparator,intervention_11297,standard_inter_214
5295,11299,NCT04805671,0,Normal saline,Comparator,intervention_11300,standard_inter_712
5296,11300,NCT04805684,0,LUS Twelve area,Comparator,intervention_11301,standard_inter_3734
5297,11301,NCT04805684,0,LUS Fourteen area,Comparator,intervention_11302,standard_inter_3735
5298,11308,NCT04806074,0,Comparison Group,Comparator,intervention_11309,standard_inter_3737
5299,11310,NCT04806113,0,Moderna COVID-19 vaccine,Comparator,intervention_11311,standard_inter_3484
5300,11311,NCT04806477,0,Telemedicine Consultation,Comparator,intervention_11312,standard_inter_3738
5301,11312,NCT04806477,0,Face-to-face Consultation,Comparator,intervention_11313,standard_inter_3739
5302,11313,NCT04806477,0,Face-to-face Consultation,Comparator,intervention_11314,standard_inter_3739
5303,11315,NCT04806529,C4553390,Comparator,Comparator,intervention_11316,standard_inter_2763
5304,11319,NCT04806880,0,Web-application,Comparator,intervention_11320,standard_inter_3741
5305,11320,NCT04807699,0,Data collection,Comparator,intervention_11321,standard_inter_422
5306,11323,NCT04808284,0,Sham Transcranial direct-current stimulation,Comparator,intervention_11324,standard_inter_3743
5307,11327,NCT04808895,0,Acetylsalicylic acid,Comparator,intervention_11328,standard_inter_810
5308,11328,NCT04808895,C0032042,Placebo,Comparator,intervention_11329,standard_inter_4
5309,11330,NCT04808986,0,Serological test for the detection of IgG anti-SARS-CoV-2,Comparator,intervention_11331,standard_inter_3745
5310,11333,NCT04809389,C0032042,Placebo,Comparator,intervention_11334,standard_inter_4
5311,11334,NCT04809480,0,Fungal rhinosinusitis,Comparator,intervention_11335,standard_inter_3748
5312,11335,NCT04809480,0,Fungal rhinosinusitis,Comparator,intervention_11336,standard_inter_3748
5313,11336,NCT04809974,C4764354,Niagen,Comparator,intervention_11337,standard_inter_3749
5314,11338,NCT04810065,0,SingStrong: Strong lungs through Song,Comparator,intervention_11339,standard_inter_3750
5315,11339,NCT04810117,0,Serodiagnosis of IgG and IgM,Comparator,intervention_11340,standard_inter_3751
5316,11340,NCT04810117,0,Serodiagnosis of IgG and IgM,Comparator,intervention_11341,standard_inter_3751
5317,11341,NCT04810117,0,Serodiagnosis of IgG and IgM,Comparator,intervention_11342,standard_inter_3751
5318,11342,NCT04810117,0,Serodiagnosis of IgG and IgM,Comparator,intervention_11343,standard_inter_3751
5319,11343,NCT04810117,0,Serodiagnosis of IgG and IgM,Comparator,intervention_11344,standard_inter_3751
5320,11344,NCT04810117,0,Serodiagnosis of IgG and IgM,Comparator,intervention_11345,standard_inter_3751
5321,11346,NCT04810637,C4727845,GX-I7,Comparator,intervention_11347,standard_inter_3325
5322,11348,NCT04810689,C0032042,Placebo,Comparator,intervention_11349,standard_inter_4
5323,11351,NCT04810728,C2936643,Standard of Care,Comparator,intervention_11352,standard_inter_43
5324,11352,NCT04810949,0,Vitamine D3 supplementation,Comparator,intervention_11353,standard_inter_3753
5325,11353,NCT04810949,0,Diet and sun exposure,Comparator,intervention_11354,standard_inter_3754
5326,11355,NCT04811339,0,open label BSS (pepto Bismol),Comparator,intervention_11356,standard_inter_3755
5327,11356,NCT04811391,0,COVID-19 vaccine,Comparator,intervention_11357,standard_inter_2975
5328,11358,NCT04811456,0,multisystem inflammatory syndrome in children (MIS-C),Comparator,intervention_11359,standard_inter_3756
5329,11364,NCT04811859,0,Inspiratory Muscle Training,Comparator,intervention_11365,standard_inter_3757
5330,11365,NCT04811885,0,The Effects of Covid 19 Pandemic on the Cardiovascular Heath of Children With Autism Spectrum Disorder,Comparator,intervention_11366,standard_inter_3758
5331,11366,NCT04812041,0,CAM-ICU 7 score,Comparator,intervention_11367,standard_inter_3759
5332,11367,NCT04812041,0,4C Mortality Score,Comparator,intervention_11368,standard_inter_3760
5333,11370,NCT04812327,0,BD Veritor Plus System for Rapid Detection of SARS CoV-2,Comparator,intervention_11371,standard_inter_3762
5334,11371,NCT04812327,0,rt-PCR,Comparator,intervention_11372,standard_inter_1824
5335,11372,NCT04812327,0,viral culture,Comparator,intervention_11373,standard_inter_3763
5336,11375,NCT04813497,0,Serology to determine SARS-CoV-2 infection,Comparator,intervention_11376,standard_inter_3765
5337,11376,NCT04813497,0,Serology to determine SARS-CoV-2 infection,Comparator,intervention_11377,standard_inter_3765
5338,11377,NCT04813497,0,Serology to determine SARS-CoV-2 infection,Comparator,intervention_11378,standard_inter_3765
5339,11382,NCT04813562,C0032042,Placebo,Comparator,intervention_11383,standard_inter_4
5340,11383,NCT04813562,C0032042,Placebo,Comparator,intervention_11384,standard_inter_4
5341,11384,NCT04813562,C0032042,Placebo,Comparator,intervention_11385,standard_inter_4
5342,11385,NCT04813562,C0032042,Placebo,Comparator,intervention_11386,standard_inter_4
5343,11388,NCT04813718,0,Omni-Biotic Pro Vi 5,Comparator,intervention_11389,standard_inter_3771
5344,11389,NCT04813718,C0032042,Placebo,Comparator,intervention_11390,standard_inter_4
5345,11391,NCT04813770,0,General messages,Comparator,intervention_11392,standard_inter_3773
5346,11398,NCT04814914,0,KB109 + Self Supportive Care,Comparator,intervention_11399,standard_inter_3775
5347,11399,NCT04814914,0,Self Supportive Care (SSC) Alone,Comparator,intervention_11400,standard_inter_1440
5348,11402,NCT04815031,0,BNT162b2,Comparator,intervention_11403,standard_inter_814
5349,11405,NCT04815109,0,Encephalography measurement,Comparator,intervention_11406,standard_inter_3778
5350,11406,NCT04815135,0,Observational study,Comparator,intervention_11407,standard_inter_169
5351,11408,NCT04815759,0,routine dental restorative procedures,Comparator,intervention_11409,standard_inter_3779
5352,11409,NCT04815759,0,routine dental restorative procedures,Comparator,intervention_11410,standard_inter_3779
5353,11418,NCT04816071,C0065601,Maltodextrin,Comparator,intervention_11419,standard_inter_2251
5354,11420,NCT04816071,C0065601,Maltodextrin,Comparator,intervention_11421,standard_inter_2251
5355,11422,NCT04816318,0,Social and public health measures against COVID-19,Comparator,intervention_11423,standard_inter_3782
5356,11423,NCT04816318,0,Control,Comparator,intervention_11424,standard_inter_46
5357,11424,NCT04816630,0,CBC-Diff Monocyte Volume Width Distribution,Comparator,intervention_11425,standard_inter_3783
5358,11439,NCT04816682,C0037135,Silymarin,Comparator,intervention_11440,standard_inter_1172
5359,11441,NCT04816708,0,LIFT Mindfulness,Comparator,intervention_11442,standard_inter_3788
5360,11443,NCT04816786,0,No Intervention,Comparator,intervention_11444,standard_inter_214
5361,11444,NCT04816786,0,No Intervention,Comparator,intervention_11445,standard_inter_214
5362,11446,NCT04817280,0,Ice Swimming,Comparator,intervention_11447,standard_inter_3789
5363,11447,NCT04817293,0,Questionnaire,Comparator,intervention_11448,standard_inter_497
5364,11448,NCT04817293,0,medical consultation,Comparator,intervention_11449,standard_inter_3790
5365,11449,NCT04817293,0,Questionnaire,Comparator,intervention_11450,standard_inter_497
5366,11450,NCT04817293,0,medical consultation,Comparator,intervention_11451,standard_inter_3790
5367,11453,NCT04817332,C0032042,Placebo,Comparator,intervention_11454,standard_inter_4
5368,11454,NCT04817371,0,Volatile Organic Compounds analysis (e-noses),Comparator,intervention_11455,standard_inter_3793
5369,11455,NCT04817371,0,Canine odor detection of Volatile Organic Compounds,Comparator,intervention_11456,standard_inter_2751
5370,11456,NCT04817371,0,Volatile Organic Compounds analysis (mass spectrometry),Comparator,intervention_11457,standard_inter_3794
5371,11457,NCT04817371,0,Volatile Organic Compounds analysis in sweat (mass spectrometry),Comparator,intervention_11458,standard_inter_3795
5372,11458,NCT04817371,0,Volatile Organic Compounds analysis (e-noses),Comparator,intervention_11459,standard_inter_3793
5373,11459,NCT04817371,0,Canine odor detection of Volatile Organic Compounds,Comparator,intervention_11460,standard_inter_2751
5374,11460,NCT04817371,0,Volatile Organic Compounds analysis (mass spectrometry),Comparator,intervention_11461,standard_inter_3794
5375,11461,NCT04817371,0,Volatile Organic Compounds analysis in sweat (mass spectrometry),Comparator,intervention_11462,standard_inter_3795
5376,11462,NCT04817371,0,Volatile Organic Compounds analysis (e-noses),Comparator,intervention_11463,standard_inter_3793
5377,11463,NCT04817371,0,Canine odor detection of Volatile Organic Compounds,Comparator,intervention_11464,standard_inter_2751
5378,11464,NCT04817371,0,Volatile Organic Compounds analysis (mass spectrometry),Comparator,intervention_11465,standard_inter_3794
5379,11465,NCT04817371,0,Volatile Organic Compounds analysis in sweat (mass spectrometry),Comparator,intervention_11466,standard_inter_3795
5380,11466,NCT04817371,0,Volatile Organic Compounds analysis (e-noses),Comparator,intervention_11467,standard_inter_3793
5381,11467,NCT04817371,0,Canine odor detection of Volatile Organic Compounds,Comparator,intervention_11468,standard_inter_2751
5382,11468,NCT04817371,0,Volatile Organic Compounds analysis (mass spectrometry),Comparator,intervention_11469,standard_inter_3794
5383,11469,NCT04817371,0,Volatile Organic Compounds analysis in sweat (mass spectrometry),Comparator,intervention_11470,standard_inter_3795
5384,11470,NCT04817553,0,exposure to COVID19,Comparator,intervention_11471,standard_inter_3796
5385,11471,NCT04818216,C0032042,Placebo,Comparator,intervention_11472,standard_inter_4
5386,11475,NCT04818281,C0032042,Placebo,Comparator,intervention_11476,standard_inter_4
5387,11480,NCT04818489,C2936643,Standard of Care,Comparator,intervention_11481,standard_inter_43
5388,11486,NCT04818801,C0032042,Placebo,Comparator,intervention_11487,standard_inter_4
5389,11487,NCT04818853,0,Observation to monitor patients for these infections,Comparator,intervention_11488,standard_inter_3800
5390,11488,NCT04818866,0,"SuPAR, C-reactive protein, Ferritin, D-Dimer, Procalcitonin, Interleukin-6, Lactate Dehydrogenase",Comparator,intervention_11489,standard_inter_3801
5391,11489,NCT04818892,0,Serological Assay for SARS-CoV-2,Comparator,intervention_11490,standard_inter_3802
5392,11490,NCT04818892,0,Serological Assay for SARS-CoV-2,Comparator,intervention_11491,standard_inter_3802
5393,11492,NCT04818970,0,non Narrow Band ultraviolet B-Band Light,Comparator,intervention_11493,standard_inter_3804
5394,11493,NCT04819165,C5203670,COVID-19,Comparator,intervention_11494,standard_inter_926
5395,11495,NCT04819282,0,Senior Fitness Test,Comparator,intervention_11496,standard_inter_3805
5396,11496,NCT04819802,0,Measurement of sublingual microcirculation,Comparator,intervention_11497,standard_inter_3806
5397,11497,NCT04819802,0,Plasma sampling,Comparator,intervention_11498,standard_inter_3807
5398,11501,NCT04820803,C0032042,Placebo,Comparator,intervention_11502,standard_inter_4
5399,11504,NCT04821531,0,Exercise Manual,Comparator,intervention_11505,standard_inter_3812
5400,11505,NCT04821570,0,COVID-19 Vaccine,Comparator,intervention_11506,standard_inter_2975
5401,11506,NCT04821570,0,COVID-19 Vaccine,Comparator,intervention_11507,standard_inter_2975
5402,11507,NCT04821570,0,COVID-19 Vaccine,Comparator,intervention_11508,standard_inter_2975
5403,11508,NCT04821570,0,COVID-19 Vaccine,Comparator,intervention_11509,standard_inter_2975
5404,11509,NCT04821570,0,COVID-19 Vaccine,Comparator,intervention_11510,standard_inter_2975
5405,11514,NCT04821674,C0032042,Placebo,Comparator,intervention_11515,standard_inter_4
5406,11519,NCT04821674,C0032042,Placebo,Comparator,intervention_11520,standard_inter_4
5407,11522,NCT04821921,0,No Intervention,Comparator,intervention_11523,standard_inter_214
5408,11524,NCT04821934,0,TSu,Comparator,intervention_11525,standard_inter_3815
5409,11525,NCT04821973,0,usual monitoring,Comparator,intervention_11526,standard_inter_3816
5410,11529,NCT04822012,0,Anti COVID19 IgG Antibodies,Comparator,intervention_11530,standard_inter_3819
5411,11530,NCT04822012,0,Anti COVID19 IgG Antibodies,Comparator,intervention_11531,standard_inter_3819
5412,11534,NCT04822285,0,Routine psychological support,Comparator,intervention_11535,standard_inter_3823
5413,11535,NCT04822701,C0032042,Placebo,Comparator,intervention_11536,standard_inter_4
5414,11536,NCT04822701,C0032042,Placebo,Comparator,intervention_11537,standard_inter_4
5415,11544,NCT04822701,C0032042,Placebo,Comparator,intervention_11545,standard_inter_4
5416,11546,NCT04822818,0,SOC,Comparator,intervention_11547,standard_inter_1634
5417,11547,NCT04823182,0,Cardiovascular Magnetic Resonance Imaging,Comparator,intervention_11548,standard_inter_3827
5418,11548,NCT04823351,0,Surgical Mask,Comparator,intervention_11549,standard_inter_2818
5419,11549,NCT04823351,0,Surgical Mask,Comparator,intervention_11550,standard_inter_2818
5420,11553,NCT04824222,C0032042,Placebo,Comparator,intervention_11554,standard_inter_4
5421,11554,NCT04824222,0,SOC,Comparator,intervention_11555,standard_inter_1634
5422,11555,NCT04824313,0,Chest CTA,Comparator,intervention_11556,standard_inter_3829
5423,11556,NCT04824313,0,Chest CT,Comparator,intervention_11557,standard_inter_3830
5424,11557,NCT04824313,0,Chest CTA,Comparator,intervention_11558,standard_inter_3829
5425,11559,NCT04824365,0,Saline,Comparator,intervention_11560,standard_inter_414
5426,11562,NCT04824391,C0032042,Placebo,Comparator,intervention_11563,standard_inter_4
5427,11566,NCT04824495,0,Blood sample,Comparator,intervention_11567,standard_inter_141
5428,11569,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11570,standard_inter_2975
5429,11570,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11571,standard_inter_2975
5430,11571,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11572,standard_inter_2975
5431,11572,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11573,standard_inter_2975
5432,11573,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11574,standard_inter_2975
5433,11574,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11575,standard_inter_2975
5434,11575,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11576,standard_inter_2975
5435,11576,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11577,standard_inter_2975
5436,11577,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11578,standard_inter_2975
5437,11578,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11579,standard_inter_2975
5438,11579,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11580,standard_inter_2975
5439,11580,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11581,standard_inter_2975
5440,11581,NCT04824651,0,COVID-19 vaccine,Comparator,intervention_11582,standard_inter_2975
5441,11583,NCT04825093,0,Vitamin D supplementation in pregnant women,Comparator,intervention_11584,standard_inter_3838
5442,11588,NCT04826588,C0700546,Methylprednisolone sodium succinate,Comparator,intervention_11589,standard_inter_3840
5443,11589,NCT04826588,0,Human normal immunoglobulin (IVIg),Comparator,intervention_11590,standard_inter_3841
5444,11591,NCT04826640,0,Observational,Comparator,intervention_11592,standard_inter_200
5445,11593,NCT04826718,0,Questionaire,Comparator,intervention_11594,standard_inter_2330
5446,11594,NCT04826718,0,Questionaire,Comparator,intervention_11595,standard_inter_2330
5447,11595,NCT04826731,0,Incentive Spirometer/Respiratory Exerciser,Comparator,intervention_11596,standard_inter_3842
5448,11601,NCT04826822,C2936643,Standard of Care,Comparator,intervention_11602,standard_inter_43
5449,11607,NCT04828161,C0032042,Placebo,Comparator,intervention_11608,standard_inter_4
5450,11611,NCT04828538,C0042866,Vitamin D,Comparator,intervention_11612,standard_inter_292
5451,11612,NCT04828538,0,Omega DHA / EPA,Comparator,intervention_11613,standard_inter_3849
